Date,Open,High,Low,Close,Adj Close,Volume
2005-12-13,530.250000,533.500000,518.750000,528.424988,342.125214,332068
2005-12-14,531.250000,539.250000,526.400024,529.362488,342.732239,295096
2005-12-15,536.500000,541.250000,518.750000,520.337524,336.889099,159378
2005-12-16,521.000000,534.750000,518.750000,529.512512,342.829376,247942
2005-12-19,534.750000,534.750000,524.000000,526.362488,340.789886,201044
2005-12-20,528.750000,530.000000,520.000000,520.724976,337.139954,118894
2005-12-21,524.750000,529.500000,517.500000,522.087524,338.022125,167210
2005-12-22,525.000000,527.500000,516.250000,524.750000,339.745941,109934
2005-12-23,527.250000,534.262512,518.750000,520.125000,336.751434,152464
2005-12-26,518.750000,518.750000,503.250000,505.112488,327.031738,138122
2005-12-27,505.000000,512.000000,503.250000,510.662506,330.625061,174142
2005-12-28,508.250000,514.625000,496.750000,499.562500,323.438446,235860
2005-12-29,500.000000,503.600006,496.250000,499.962494,323.697388,757522
2005-12-30,503.600006,507.500000,497.799988,500.274994,323.899750,170266
2006-01-02,504.000000,505.000000,496.250000,501.187500,324.490540,185946
2006-01-03,496.500000,507.062500,496.500000,504.062500,326.351929,273692
2006-01-04,502.500000,514.875000,502.500000,512.724976,331.960358,209512
2006-01-05,514.875000,525.000000,514.000000,517.349976,334.954803,428992
2006-01-06,516.750000,522.500000,505.387512,511.662506,331.272522,364664
2006-01-09,512.250000,517.125000,510.750000,513.262512,332.308441,430982
2006-01-10,505.387512,517.500000,502.500000,505.950012,327.573975,208060
2006-01-12,505.000000,507.487488,495.062500,499.600006,323.462738,269902
2006-01-13,500.000000,511.250000,499.000000,503.299988,325.858246,577940
2006-01-16,506.250000,509.975006,503.750000,505.287506,327.145050,267090
2006-01-17,508.750000,509.750000,495.625000,499.399994,323.333252,545268
2006-01-18,500.250000,507.475006,493.500000,504.462494,326.610901,247424
2006-01-19,507.475006,510.500000,504.500000,509.274994,329.726715,194868
2006-01-20,510.500000,520.000000,510.250000,518.200012,335.505188,333846
2006-01-23,510.350006,516.000000,510.350006,512.700012,331.944275,150120
2006-01-24,514.500000,521.387512,510.000000,519.837524,336.565369,255756
2006-01-25,521.387512,541.250000,519.625000,536.575012,347.401978,642954
2006-01-27,540.000000,555.250000,536.575012,551.762512,357.234985,489836
2006-01-30,555.000000,558.750000,541.750000,543.724976,352.031128,235540
2006-01-31,543.750000,552.474976,537.512512,538.662476,348.753387,311406
2006-02-01,540.000000,551.750000,536.500000,540.275024,349.797485,187616
2006-02-02,541.549988,546.474976,531.250000,535.862488,346.940582,417402
2006-02-03,541.750000,541.750000,519.312500,535.237488,346.535950,206902
2006-02-06,537.500000,553.000000,532.500000,547.900024,354.734283,324654
2006-02-07,551.250000,552.500000,540.750000,545.487488,353.172241,152808
2006-02-08,552.500000,559.487488,537.525024,552.137512,357.477753,322426
2006-02-10,551.775024,558.637512,543.750000,553.812500,358.562256,400782
2006-02-13,558.275024,559.500000,552.549988,555.337524,359.549622,319446
2006-02-14,556.250000,589.000000,555.750000,575.362488,372.514618,1405398
2006-02-15,580.000000,608.125000,578.750000,604.025024,391.072021,993972
2006-02-16,603.750000,612.500000,587.887512,594.200012,384.710876,701900
2006-02-17,599.750000,612.424988,597.500000,600.099976,388.530792,650844
2006-02-20,610.000000,610.000000,587.887512,603.375000,390.651184,269772
2006-02-21,605.000000,648.375000,601.250000,642.112488,415.731445,1227134
2006-02-22,631.299988,649.974976,627.599976,636.187500,411.895416,886294
2006-02-23,640.000000,672.000000,635.262512,655.537476,424.423431,1332210
2006-02-24,656.000000,661.250000,643.012512,645.912476,418.191711,771656
2006-02-27,645.825012,657.525024,631.587524,640.637512,414.776489,767478
2006-02-28,643.000000,656.000000,635.012512,650.312500,421.040466,560526
2006-03-01,649.750000,687.250000,646.275024,679.924988,440.212891,1178964
2006-03-02,675.000000,689.000000,675.000000,680.750000,440.747070,555544
2006-03-03,685.750000,702.474976,675.000000,677.000000,438.319183,850066
2006-03-06,685.000000,697.000000,680.000000,681.912476,441.499664,411624
2006-03-07,685.000000,695.250000,680.049988,681.962524,441.532074,329596
2006-03-08,681.750000,689.000000,662.887512,670.150024,433.884186,569838
2006-03-09,678.674988,678.674988,660.000000,666.575012,431.569550,471284
2006-03-10,672.500000,695.000000,669.275024,689.337524,446.307068,576406
2006-03-13,691.849976,708.724976,687.500000,703.437500,455.435944,596538
2006-03-14,706.549988,714.750000,698.000000,700.375000,453.453125,504192
2006-03-16,702.099976,706.250000,696.000000,702.650024,454.926117,391782
2006-03-17,702.500000,706.000000,692.500000,694.924988,449.924530,234560
2006-03-20,699.500000,703.250000,687.799988,689.325012,446.298889,457558
2006-03-21,690.000000,695.750000,668.775024,675.087524,437.080994,871082
2006-03-22,677.500000,683.750000,663.062500,670.437500,434.070282,777970
2006-03-23,674.750000,686.924988,673.000000,683.787476,442.713715,582660
2006-03-24,684.000000,690.750000,678.137512,684.962524,443.474518,358720
2006-03-27,683.750000,689.487488,675.250000,682.887512,442.130951,310746
2006-03-28,684.500000,692.000000,681.250000,682.799988,442.074341,377700
2006-03-29,685.000000,688.224976,677.500000,679.862488,440.172485,240336
2006-03-30,682.500000,687.000000,670.000000,674.700012,436.830078,352136
2006-03-31,670.000000,693.700012,670.000000,686.562500,444.510315,730666
2006-04-03,693.700012,710.000000,693.700012,704.887512,456.374786,361582
2006-04-04,710.000000,710.250000,695.000000,700.000000,453.210388,205690
2006-04-05,706.250000,719.424988,703.000000,713.875000,462.193634,337308
2006-04-07,714.250000,722.500000,693.750000,703.562500,455.516876,530916
2006-04-10,707.500000,709.724976,699.987488,704.312500,456.002472,236824
2006-04-12,709.750000,720.000000,687.500000,695.674988,450.410126,479846
2006-04-13,697.500000,699.974976,655.250000,679.312500,439.816437,751222
2006-04-17,687.549988,695.000000,677.500000,691.599976,447.771820,202212
2006-04-18,681.250000,755.000000,681.250000,750.437500,485.865692,1465706
2006-04-19,750.000000,759.924988,730.375000,736.525024,476.858215,786024
2006-04-20,737.500000,762.500000,725.825012,745.137512,482.434265,568268
2006-04-21,750.000000,753.750000,733.750000,743.375000,481.293274,292636
2006-04-24,745.000000,747.250000,727.500000,734.075012,475.271973,180732
2006-04-25,730.000000,734.000000,705.000000,708.112488,458.462769,347510
2006-04-26,718.750000,740.000000,715.025024,738.275024,477.991272,451672
2006-04-27,735.000000,756.174988,731.250000,732.012512,473.936646,588346
2006-04-28,718.750000,743.750000,718.750000,735.424988,476.146027,249556
2006-05-02,760.000000,782.250000,757.500000,779.849976,504.908661,751502
2006-05-03,781.250000,787.500000,750.287476,783.025024,506.964294,346198
2006-05-04,787.500000,792.500000,766.525024,771.287476,499.364990,223274
2006-05-05,780.000000,782.487488,769.500000,777.962524,503.686737,149802
2006-05-08,782.487488,790.500000,777.750000,782.587524,506.681152,142484
2006-05-09,789.687500,803.750000,771.750000,791.612488,512.524292,393772
2006-05-10,800.500000,812.500000,795.000000,797.700012,516.465576,493550
2006-05-11,794.250000,807.000000,783.762512,786.474976,509.197968,167198
2006-05-12,783.762512,800.012512,776.500000,789.862488,511.391174,188416
2006-05-15,792.250000,794.500000,750.500000,759.837524,491.951660,427610
2006-05-16,761.250000,797.000000,727.500000,785.412476,508.510040,334312
2006-05-17,787.500000,831.250000,786.250000,817.312500,529.163757,718324
2006-05-18,800.275024,800.275024,741.250000,751.237488,486.383759,574526
2006-05-19,769.250000,803.750000,660.000000,737.312500,477.368073,978772
2006-05-22,752.250000,772.500000,695.000000,717.724976,464.686279,721998
2006-05-23,702.525024,747.500000,651.250000,744.150024,481.794983,657990
2006-05-24,745.000000,746.250000,700.275024,712.825012,461.513855,893648
2006-05-25,700.275024,710.000000,675.500000,695.575012,450.345459,915924
2006-05-26,710.000000,747.500000,702.525024,729.937500,472.593140,543932
2006-05-29,736.224976,744.674988,712.500000,716.837524,464.111725,311884
2006-05-30,716.837524,723.974976,700.250000,709.212524,459.174866,233028
2006-05-31,675.250000,700.000000,660.987488,685.287476,443.684814,359668
2006-06-01,698.500000,704.750000,638.674988,654.349976,423.654572,671672
2006-06-02,655.000000,691.125000,641.250000,680.200012,440.391052,445080
2006-06-05,684.500000,684.500000,657.750000,669.325012,433.350067,513618
2006-06-06,665.000000,665.000000,632.625000,650.724976,421.307648,268328
2006-06-07,650.000000,666.500000,625.325012,638.700012,413.522125,376978
2006-06-08,620.000000,630.000000,581.250000,594.000000,384.581390,368334
2006-06-09,584.974976,625.000000,576.250000,621.200012,402.191864,266290
2006-06-12,620.000000,626.362488,575.000000,592.087524,383.343140,216994
2006-06-13,575.000000,575.000000,518.525024,561.637512,363.628510,984556
2006-06-14,575.000000,615.000000,519.000000,571.174988,369.803436,457672
2006-06-15,581.250000,650.000000,577.762512,628.987488,407.233795,368102
2006-06-16,650.000000,678.750000,650.000000,662.150024,428.704681,684922
2006-06-19,662.500000,682.500000,645.125000,681.250000,441.070770,468318
2006-06-20,675.000000,675.000000,643.812500,654.712524,423.889282,396012
2006-06-21,661.250000,662.000000,637.525024,655.037476,424.099670,240342
2006-06-22,662.000000,704.250000,652.500000,659.412476,426.932281,229786
2006-06-23,653.000000,679.950012,640.000000,673.062500,435.769928,279410
2006-06-26,676.250000,676.250000,644.000000,650.099976,420.902893,335036
2006-06-27,650.000000,658.750000,626.262512,646.487488,418.564117,386738
2006-06-28,626.750000,675.000000,626.750000,672.900024,435.664673,321796
2006-06-29,675.000000,680.875000,648.750000,657.287476,425.556427,544842
2006-06-30,677.500000,691.250000,670.000000,687.187500,444.914948,406058
2006-07-03,691.250000,708.687500,677.575012,685.687500,443.943848,301430
2006-07-04,699.750000,699.750000,684.000000,690.912476,447.326752,244068
2006-07-05,686.250000,703.750000,684.000000,701.450012,454.149200,319412
2006-07-06,693.750000,697.500000,685.037476,691.575012,447.755646,179444
2006-07-07,696.250000,699.750000,678.750000,685.775024,444.000610,311970
2006-07-10,678.750000,699.924988,669.000000,696.299988,450.814789,292382
2006-07-11,699.312500,701.250000,684.562500,692.412476,448.297821,328100
2006-07-12,685.000000,693.750000,668.762512,686.512512,444.477997,408360
2006-07-13,687.750000,695.974976,672.762512,678.412476,439.233673,428672
2006-07-14,670.000000,670.000000,650.000000,660.700012,427.765839,712124
2006-07-17,657.500000,662.500000,628.125000,630.474976,408.196747,442654
2006-07-18,630.474976,640.250000,619.000000,621.000000,402.062256,415236
2006-07-19,629.575012,637.500000,595.125000,597.462524,386.823090,351660
2006-07-20,608.724976,631.224976,608.724976,625.612488,405.048737,357960
2006-07-21,622.250000,622.250000,605.049988,614.062500,397.570801,188452
2006-07-24,614.000000,622.287476,588.250000,618.799988,400.638000,463990
2006-07-25,622.512512,634.724976,620.000000,623.787476,403.867035,178478
2006-07-26,624.000000,625.437500,616.750000,624.612488,404.401215,285692
2006-07-27,627.500000,647.500000,622.525024,636.525024,412.113953,553316
2006-07-28,635.750000,639.974976,612.500000,617.887512,400.047211,420276
2006-07-31,625.375000,628.750000,612.500000,615.549988,398.533752,183470
2006-08-01,615.750000,627.500000,612.500000,618.637512,400.532745,399882
2006-08-02,612.562500,638.500000,612.562500,635.212524,411.264160,332740
2006-08-03,636.000000,650.000000,636.000000,643.987488,416.945404,275294
2006-08-04,645.000000,658.500000,645.000000,653.812500,423.306610,386856
2006-08-07,650.250000,654.599976,643.750000,645.487488,417.916595,281898
2006-08-08,649.712524,670.000000,648.500000,663.337524,429.473511,200028
2006-08-09,665.750000,674.599976,656.250000,670.825012,434.321106,274722
2006-08-10,670.000000,675.000000,646.250000,657.099976,425.434998,315262
2006-08-11,661.000000,670.000000,657.500000,662.849976,429.157776,190644
2006-08-14,667.250000,697.500000,664.012512,696.187500,450.742004,523298
2006-08-16,692.500000,708.437500,683.750000,685.462524,443.798157,296096
2006-08-17,697.750000,699.974976,676.000000,680.450012,440.552856,447918
2006-08-18,686.000000,693.512512,672.750000,676.687500,438.116852,214334
2006-08-21,677.275024,694.849976,667.500000,692.750000,448.516418,268922
2006-08-22,695.250000,699.750000,685.025024,689.950012,446.703461,216868
2006-08-23,687.500000,688.724976,668.750000,671.599976,434.822998,253686
2006-08-24,669.750000,679.750000,662.775024,674.200012,436.506348,284044
2006-08-25,680.224976,692.500000,673.250000,686.299988,444.340332,477836
2006-08-28,686.250000,693.974976,678.750000,680.750000,440.747070,178136
2006-08-29,687.224976,693.250000,673.750000,680.099976,440.326263,305542
2006-08-30,686.724976,686.750000,668.750000,672.400024,435.340973,347866
2006-08-31,675.000000,678.750000,666.787476,673.974976,436.360626,474636
2006-09-01,672.650024,699.687500,671.250000,697.362488,451.502777,494260
2006-09-04,699.687500,709.500000,699.687500,708.462524,458.689392,360378
2006-09-05,710.000000,714.500000,702.250000,706.275024,457.273102,191108
2006-09-06,707.500000,712.474976,695.000000,708.500000,458.713593,168382
2006-09-07,702.750000,706.250000,690.500000,693.599976,449.066772,337210
2006-09-08,692.500000,702.500000,690.500000,695.450012,450.264557,267040
2006-09-11,697.500000,700.000000,672.625000,674.512512,436.708679,240598
2006-09-12,675.000000,679.862488,667.750000,677.537476,438.667145,251590
2006-09-13,680.000000,697.250000,680.000000,693.450012,448.969635,406354
2006-09-14,698.750000,709.424988,695.537476,706.487488,457.410706,456762
2006-09-15,710.000000,710.000000,692.025024,698.375000,452.158264,471506
2006-09-18,696.275024,704.987488,690.000000,698.337524,452.133972,330406
2006-09-19,701.250000,702.474976,684.299988,689.724976,446.557922,272648
2006-09-20,684.000000,701.250000,683.775024,699.762512,453.056610,256976
2006-09-21,701.250000,726.250000,701.250000,723.712524,468.562897,715334
2006-09-22,718.750000,736.224976,712.525024,729.200012,472.115723,598380
2006-09-25,729.200012,730.250000,713.262512,715.224976,463.067657,301526
2006-09-26,719.500000,730.000000,716.750000,728.062500,471.379181,342554
2006-09-27,726.250000,736.250000,726.250000,734.500000,475.547241,348986
2006-09-28,737.500000,740.424988,719.087524,730.549988,472.989807,313868
2006-09-29,732.500000,754.500000,730.037476,749.099976,484.999817,491266
2006-10-03,762.150024,764.500000,754.075012,757.037476,490.138977,672798
2006-10-04,760.250000,779.750000,755.549988,771.875000,499.745361,688070
2006-10-05,774.750000,783.750000,772.500000,776.424988,502.691162,399910
2006-10-06,776.250000,779.974976,770.275024,774.962524,501.744415,225068
2006-10-09,773.750000,777.737488,768.250000,772.612488,500.222992,124052
2006-10-10,777.737488,777.737488,765.250000,767.099976,496.653839,136188
2006-10-11,772.250000,773.599976,757.549988,767.487488,496.904755,340984
2006-10-12,766.625000,791.075012,760.275024,787.737488,510.015350,310532
2006-10-13,790.750000,796.750000,777.500000,780.612488,505.402435,375328
2006-10-16,782.500000,787.500000,769.500000,776.224976,502.561676,292322
2006-10-17,782.500000,784.500000,771.250000,779.650024,504.779205,277966
2006-10-18,781.000000,786.250000,719.000000,724.887512,469.323547,2652100
2006-10-19,737.200012,737.200012,694.049988,697.450012,451.559418,1964994
2006-10-20,704.750000,712.424988,682.549988,686.000000,444.146088,886432
2006-10-23,691.250000,708.612488,685.000000,704.737488,456.277679,926130
2006-10-26,705.000000,707.500000,685.500000,687.937500,445.400574,1307616
2006-10-27,694.250000,696.500000,689.075012,693.687500,449.123383,414824
2006-10-30,692.500000,705.250000,688.762512,699.862488,453.121338,353270
2006-10-31,700.000000,702.474976,685.000000,687.000000,444.793640,787396
2006-11-01,694.500000,694.500000,682.750000,685.437500,443.781982,1094998
2006-11-02,683.724976,699.500000,682.000000,695.012512,449.981262,693032
2006-11-03,699.924988,713.000000,693.137512,709.687500,459.482361,741334
2006-11-06,712.000000,712.000000,695.025024,700.349976,453.436981,392076
2006-11-07,705.000000,711.924988,678.000000,680.537476,440.609497,757284
2006-11-08,687.500000,687.500000,653.750000,657.962524,425.993500,1199572
2006-11-09,660.025024,665.875000,648.775024,651.025024,421.501862,693704
2006-11-10,655.000000,655.000000,646.250000,649.174988,420.304077,615402
2006-11-13,652.500000,662.000000,647.500000,649.312500,420.393036,381458
2006-11-14,653.750000,654.950012,639.000000,649.662476,420.619751,516874
2006-11-15,650.500000,658.500000,647.525024,651.912476,422.076355,531340
2006-11-16,654.724976,655.000000,644.512512,647.187500,419.017303,277248
2006-11-17,650.000000,650.000000,635.575012,639.849976,414.266632,359216
2006-11-20,637.500000,643.737488,632.525024,641.025024,415.027405,466952
2006-11-21,643.750000,652.000000,643.500000,645.637512,418.013733,478852
2006-11-22,645.000000,654.587524,645.000000,649.762512,420.684418,509050
2006-11-23,651.500000,665.250000,649.750000,660.049988,427.344971,470766
2006-11-24,661.250000,671.250000,655.250000,657.537476,425.718292,740484
2006-11-27,662.474976,666.750000,656.912476,664.025024,429.918579,256442
2006-11-28,662.450012,664.500000,652.500000,660.125000,427.393738,156986
2006-11-29,662.500000,675.500000,661.287476,668.937500,433.099121,483944
2006-11-30,670.599976,749.200012,656.250000,661.612488,428.356689,693066
2006-12-01,666.000000,688.500000,665.049988,685.875000,444.065186,817436
2006-12-04,687.500000,693.750000,682.500000,687.662476,445.222534,245156
2006-12-05,689.000000,692.000000,676.250000,679.837524,440.156342,256842
2006-12-06,678.000000,687.112488,671.787476,677.737488,438.796661,427098
2006-12-07,677.750000,679.974976,670.025024,676.312500,437.874054,184508
2006-12-08,676.312500,679.224976,657.575012,660.875000,427.879120,260052
2006-12-11,662.500000,662.500000,625.562500,650.037476,420.862488,571378
2006-12-12,640.000000,647.500000,620.000000,631.937500,409.143677,633908
2006-12-13,641.250000,652.500000,618.750000,638.662476,413.497772,458858
2006-12-14,645.049988,650.237488,636.250000,642.737488,416.136139,324690
2006-12-15,646.750000,647.387512,640.250000,642.937500,416.265625,411388
2006-12-18,647.387512,647.724976,631.250000,638.650024,413.489716,380160
2006-12-19,638.750000,657.099976,631.250000,636.875000,412.340515,470166
2006-12-20,647.000000,647.000000,625.000000,626.162476,405.404755,392136
2006-12-21,625.000000,642.500000,625.000000,638.174988,413.182159,297000
2006-12-22,642.099976,649.737488,637.500000,648.362488,419.777924,217760
2006-12-26,645.687500,664.224976,645.687500,660.762512,427.806274,252570
2006-12-27,664.224976,669.750000,661.387512,664.587524,430.282715,232882
2006-12-28,666.250000,668.724976,652.775024,656.474976,425.030396,586016
2006-12-29,660.500000,662.162476,650.375000,654.787476,423.937866,160566
2007-01-02,662.162476,693.037476,658.000000,685.512512,443.830536,460494
2007-01-03,697.474976,712.500000,687.500000,711.000000,460.332336,963120
2007-01-04,711.250000,712.500000,698.887512,701.612488,454.254364,478552
2007-01-05,695.000000,711.174988,688.887512,695.387512,450.223999,353900
2007-01-08,693.750000,693.750000,675.787476,678.137512,439.055634,367616
2007-01-09,682.250000,693.750000,675.262512,678.187500,439.088013,278896
2007-01-10,678.250000,687.000000,663.037476,675.862488,437.582703,309210
2007-01-11,684.825012,697.474976,673.750000,690.174988,446.849213,222082
2007-01-12,692.562500,699.849976,689.637512,692.000000,448.030853,347354
2007-01-15,699.250000,708.500000,690.012512,692.737488,448.508270,606946
2007-01-16,694.750000,712.625000,678.825012,693.525024,449.018158,1452612
2007-01-17,697.500000,703.750000,691.250000,692.950012,448.645935,419800
2007-01-18,694.750000,712.500000,688.750000,695.662476,450.402100,260552
2007-01-19,693.750000,699.250000,681.500000,683.099976,442.268524,177396
2007-01-22,687.000000,697.250000,680.799988,689.450012,446.379730,182576
2007-01-23,692.500000,696.174988,686.500000,689.625000,446.493134,177982
2007-01-24,690.000000,695.000000,682.474976,685.312500,443.700989,205976
2007-01-25,685.312500,690.000000,680.250000,686.424988,444.421265,270484
2007-01-29,690.000000,695.487488,686.775024,691.950012,447.998505,363176
2007-01-31,690.250000,697.750000,681.750000,693.037476,448.702484,443648
2007-02-01,695.000000,695.000000,683.025024,691.262512,447.553375,228936
2007-02-02,695.000000,698.162476,691.262512,694.650024,449.746613,234278
2007-02-05,692.525024,708.750000,687.500000,706.700012,457.548309,362168
2007-02-06,706.250000,714.000000,700.125000,705.900024,457.030243,541834
2007-02-07,707.750000,773.250000,698.849976,769.612488,498.280548,2384034
2007-02-08,770.000000,777.174988,748.750000,752.437500,487.160767,460824
2007-02-09,753.750000,793.000000,750.000000,765.200012,495.423645,1483428
2007-02-12,761.250000,762.424988,731.312500,737.112488,477.238525,558522
2007-02-13,738.750000,776.724976,726.250000,760.687500,492.501984,1267562
2007-02-14,750.000000,762.000000,740.062500,753.387512,487.775726,592906
2007-02-15,775.000000,843.799988,748.750000,753.000000,487.524841,569106
2007-02-19,762.224976,769.000000,753.750000,756.349976,489.693756,252872
2007-02-20,756.349976,760.750000,747.000000,749.212524,485.072784,241448
2007-02-21,757.500000,757.500000,742.500000,744.087524,481.754547,298352
2007-02-22,744.087524,749.750000,712.812500,726.825012,470.578094,667230
2007-02-23,732.500000,733.775024,701.375000,710.625000,460.089478,620830
2007-02-26,712.750000,725.750000,698.750000,703.275024,455.330719,316882
2007-02-27,705.250000,705.250000,675.000000,681.924988,441.507843,651798
2007-02-28,676.250000,676.250000,633.775024,654.637512,423.840698,647774
2007-03-01,654.500000,661.125000,624.000000,630.487488,408.204926,998082
2007-03-02,626.250000,656.750000,626.250000,636.012512,411.782074,970990
2007-03-05,625.750000,625.750000,604.212524,613.437500,397.166016,545748
2007-03-06,617.424988,632.500000,605.750000,615.275024,398.355713,1158764
2007-03-07,633.750000,635.000000,601.250000,612.849976,396.785645,1038236
2007-03-08,624.750000,631.250000,612.500000,627.712524,406.408203,581948
2007-03-09,631.250000,638.750000,613.750000,622.174988,402.823059,477394
2007-03-12,629.500000,639.924988,618.000000,628.212524,406.731964,841776
2007-03-13,628.750000,640.000000,622.787476,630.250000,408.051270,471536
2007-03-14,619.500000,640.000000,613.750000,632.387512,409.435089,870852
2007-03-15,635.250000,645.000000,620.000000,623.187500,403.478577,363398
2007-03-16,634.750000,634.750000,617.500000,622.437500,402.993103,295388
2007-03-19,610.000000,633.750000,605.250000,628.862488,407.152924,376462
2007-03-20,631.250000,631.750000,620.000000,625.299988,404.846344,329684
2007-03-21,627.500000,631.250000,620.000000,624.712524,404.465973,239344
2007-03-22,643.750000,644.750000,628.750000,641.862488,415.569641,617412
2007-03-23,645.000000,647.500000,626.512512,632.287476,409.370270,390666
2007-03-26,633.037476,640.000000,622.549988,626.787476,405.809448,279570
2007-03-28,627.500000,627.500000,612.500000,616.662476,399.254059,686906
2007-03-29,613.750000,616.000000,601.387512,605.349976,391.929840,510500
2007-03-30,609.987488,612.250000,601.250000,606.900024,392.933411,767252
2007-04-02,590.650024,592.500000,564.500000,576.750000,373.412994,1003790
2007-04-03,570.025024,584.250000,565.000000,573.299988,371.179321,777496
2007-04-04,575.000000,582.500000,571.275024,577.937500,374.181763,346464
2007-04-05,575.000000,581.000000,572.000000,576.174988,373.040680,333100
2007-04-09,579.462524,587.500000,570.500000,574.349976,371.859070,355006
2007-04-10,562.750000,577.500000,562.500000,567.587524,367.480804,420944
2007-04-11,567.750000,578.750000,567.750000,569.587524,368.775665,465884
2007-04-12,568.000000,596.250000,562.750000,587.025024,380.065460,637368
2007-04-13,587.250000,612.500000,575.775024,608.474976,393.953125,595052
2007-04-16,610.000000,624.750000,610.000000,621.887512,402.636963,505152
2007-04-17,622.000000,639.250000,613.750000,636.662476,412.202942,531782
2007-04-18,630.000000,643.500000,617.750000,624.237488,404.158417,353316
2007-04-19,622.500000,622.500000,603.387512,611.575012,395.960144,310036
2007-04-20,615.262512,620.125000,606.049988,609.887512,394.867645,298494
2007-04-23,609.887512,618.500000,596.299988,600.724976,388.935425,250752
2007-04-24,601.000000,618.750000,593.750000,610.674988,395.377502,287262
2007-04-25,610.500000,618.750000,603.000000,609.174988,394.406311,261810
2007-04-26,621.000000,630.224976,605.000000,624.250000,404.166565,504048
2007-04-27,620.000000,637.250000,610.625000,614.075012,397.578857,497352
2007-04-30,606.500000,619.000000,605.637512,611.862488,396.146301,150064
2007-05-03,620.000000,653.500000,616.250000,637.599976,412.809937,808372
2007-05-04,640.000000,649.875000,637.775024,641.849976,415.561523,496014
2007-05-07,643.750000,662.500000,637.750000,641.712524,415.472534,211158
2007-05-08,642.000000,648.424988,630.075012,633.549988,410.187744,181162
2007-05-09,637.474976,645.000000,620.287476,641.049988,415.043549,577568
2007-05-10,644.750000,666.000000,642.500000,652.362488,422.367737,722616
2007-05-11,659.000000,683.750000,636.250000,680.150024,440.358734,1550046
2007-05-14,686.924988,691.799988,662.500000,666.762512,431.690918,742722
2007-05-15,666.762512,673.500000,652.500000,658.924988,426.616638,589880
2007-05-16,660.000000,672.750000,652.062500,670.150024,433.884186,978080
2007-05-17,675.000000,687.250000,598.750000,625.974976,405.283386,3739902
2007-05-18,587.250000,587.250000,533.750000,571.625000,370.094818,6107930
2007-05-21,575.000000,580.000000,560.000000,562.075012,363.911804,1415654
2007-05-22,561.000000,562.500000,542.500000,548.962524,355.422119,2221390
2007-05-23,549.887512,564.987488,543.799988,546.087524,353.560730,1390074
2007-05-24,543.750000,553.750000,538.750000,542.412476,351.181366,799326
2007-05-25,543.750000,546.250000,532.812500,542.687500,351.359436,867144
2007-05-28,546.275024,556.250000,546.250000,551.287476,356.927429,548248
2007-05-29,554.674988,555.000000,546.275024,548.150024,354.896149,642102
2007-05-30,545.000000,560.000000,545.000000,550.575012,356.466064,912960
2007-05-31,555.000000,564.974976,551.262512,556.150024,360.075653,1226486
2007-06-01,557.500000,563.000000,552.750000,560.512512,362.900116,784710
2007-06-04,588.537476,588.537476,552.750000,554.612488,359.080139,341050
2007-06-05,553.750000,563.000000,551.250000,561.875000,363.782196,305226
2007-06-06,578.724976,578.724976,552.750000,554.687500,359.128723,348956
2007-06-07,553.500000,557.500000,537.500000,538.200012,348.454010,667942
2007-06-08,537.500000,547.000000,526.500000,529.200012,342.627075,569466
2007-06-11,531.275024,538.250000,526.500000,528.812500,342.376129,330176
2007-06-12,529.125000,531.250000,523.750000,526.674988,340.992188,355456
2007-06-13,526.250000,531.512512,522.000000,524.587524,339.640686,327606
2007-06-14,526.250000,531.250000,522.500000,526.750000,341.040833,226588
2007-06-15,530.000000,534.000000,525.500000,527.362488,341.437317,223232
2007-06-18,532.974976,536.875000,518.750000,520.349976,336.897156,229480
2007-06-19,520.750000,532.500000,514.500000,530.375000,343.387817,416084
2007-06-20,535.000000,547.750000,526.750000,540.700012,350.072571,789014
2007-06-21,541.250000,547.500000,538.150024,545.162476,352.961853,465056
2007-06-22,547.487488,549.000000,531.500000,544.387512,352.460083,200152
2007-06-25,544.500000,548.750000,532.012512,536.025024,347.045898,462212
2007-06-26,537.275024,537.500000,530.250000,533.012512,345.095367,202460
2007-06-27,534.737488,536.750000,526.250000,532.737488,344.917389,252898
2007-06-28,531.250000,531.250000,521.250000,523.462524,338.912354,1038834
2007-06-29,525.000000,540.000000,525.000000,535.375000,346.625000,624304
2007-07-02,525.000000,536.250000,524.000000,532.075012,344.488464,331008
2007-07-03,533.000000,537.187500,522.000000,525.150024,340.004883,260304
2007-07-04,528.250000,532.474976,522.812500,529.775024,342.999268,288036
2007-07-05,530.000000,532.000000,521.250000,522.825012,338.499603,359090
2007-07-06,521.500000,532.362488,521.500000,527.400024,341.461639,289852
2007-07-09,534.974976,534.974976,525.275024,526.362488,340.789886,151736
2007-07-10,531.174988,542.750000,526.250000,531.575012,344.164703,899380
2007-07-11,531.575012,539.924988,526.500000,532.312500,344.642181,448744
2007-07-12,530.000000,553.750000,526.575012,548.724976,355.268402,1189528
2007-07-13,550.250000,559.950012,542.500000,546.137512,353.593079,728556
2007-07-16,552.250000,567.750000,550.275024,563.987488,365.149994,891872
2007-07-17,566.250000,568.750000,551.500000,555.762512,359.824799,366936
2007-07-18,555.762512,573.750000,553.825012,570.250000,369.204620,732368
2007-07-19,573.500000,599.724976,573.500000,595.912476,385.819550,1220716
2007-07-20,595.000000,599.474976,576.575012,581.362488,376.399323,450228
