date,close,open,high,low
10/29/2004,1450.89,1479.07,1479.07,1447.38
11/1/2004,1394.91,1439.41,1439.81,1391.28
11/2/2004,1440.98,1391.47,1445.06,1391.47
11/4/2004,1467.64,1458.95,1490.11,1458.38
11/5/2004,1482.25,1479.08,1494.78,1474.28
11/8/2004,1465.65,1486.75,1487.1,1464.92
11/9/2004,1478.21,1463,1478.71,1459.1
11/10/2004,1565.86,1478.56,1566,1477.67
11/11/2004,1583.84,1569.67,1608.83,1569.67
11/12/2004,1644.62,1592.31,1644.75,1592.31
11/15/2004,1686.4,1657.48,1693.45,1657.47
11/16/2004,1655.87,1693.06,1696.1,1652.85
11/17/2004,1670.05,1643.39,1670.05,1628.95
11/18/2004,1650.12,1682.03,1687.41,1644.08
11/19/2004,1631.23,1651.87,1658.86,1624.71
11/22/2004,1602.53,1612.25,1612.25,1582.14
11/24/2004,1614.18,1610.63,1628.79,1610.63
11/25/2004,1616.31,1618.5,1620.87,1608.36
11/26/2004,1612.11,1614.55,1616.46,1609.21
11/29/2004,1613.42,1613.19,1630.33,1609.99
11/30/2004,1602.68,1610.96,1610.96,1592.98
12/1/2004,1586.99,1590.3,1594.01,1576.19
12/2/2004,1589.91,1605.09,1615.82,1589.54
12/3/2004,1601.28,1593.13,1607.14,1593.13
12/6/2004,1597.58,1596.12,1607.2,1593.72
12/7/2004,1586.73,1596.9,1599.68,1586.73
12/8/2004,1620.52,1572.46,1620.52,1565.89
12/9/2004,1616.49,1626.42,1634.75,1614.02
12/10/2004,1640.05,1619.67,1647.29,1619.62
12/13/2004,1618.92,1638.12,1644.63,1617.23
12/14/2004,1636.19,1620.38,1636.3,1613.49
12/15/2004,1630.55,1638.54,1647.73,1629.73
12/16/2004,1657.42,1629.71,1660.72,1627.08
12/17/2004,1661.61,1662.56,1662.56,1643.05
12/20/2004,1655.54,1666.84,1666.84,1644.97
12/21/2004,1632.79,1660.72,1660.72,1631.11
12/22/2004,1616.43,1637.65,1640.4,1614.07
12/24/2004,1605.45,1616.28,1617.85,1602.51
12/27/2004,1601.02,1611.07,1611.85,1587.87
12/28/2004,1647.18,1600.25,1647.18,1594.64
12/29/2004,1706.02,1663.01,1718.53,1663.01
12/30/2004,1722.44,1710.41,1724.38,1705.22
1/4/2005,1758.81,1732.33,1760.23,1721.19
1/5/2005,1820.06,1751.33,1821.68,1746.52
1/6/2005,1867.99,1827.31,1871.14,1827.04
1/7/2005,1897.09,1883.3,1904.01,1880.9
1/11/2005,1933.94,1910.78,1934.95,1909.34
1/12/2005,1915.15,1929.69,1929.81,1898.63
1/13/2005,1889.3,1916.81,1918.83,1885.98
1/14/2005,1912.29,1867.93,1914.47,1849.19
1/17/2005,1970.36,1922.22,1971.78,1914.55
1/18/2005,1951.51,1971.4,1975.83,1942.2
1/19/2005,1968.7,1961.82,2005.08,1961.82
1/20/2005,1934.77,1951.92,1963.96,1931.09
1/21/2005,1944.96,1919.23,1951.27,1915.43
1/24/2005,1993.67,1946.02,2001.06,1946.02
1/25/2005,2007.11,2005.31,2017.68,1989.21
1/26/2005,2000.12,2025.11,2035.82,1992.44
1/27/2005,2002.08,2011.43,2011.43,1983.72
1/28/2005,2021.25,2001.81,2036.21,1998.63
1/31/2005,2038.9,2026.41,2050.02,2020.59
2/1/2005,2013.37,2047.08,2055.92,2009.55
2/2/2005,2002.7,2020.35,2024.65,1996.16
2/3/2005,1987.51,2005.11,2010.58,1983.44
2/4/2005,1952.64,1984.65,1984.75,1932.67
2/7/2005,1940.97,1960.26,1962.99,1931.11
2/8/2005,1960.4,1939.23,1979.08,1928.61
2/9/2005,1977.59,1965.61,1984.02,1964.24
2/10/2005,1967.51,1970.22,1973.62,1953.12
2/14/2005,1930.85,1974.59,1974.63,1928.5
2/15/2005,1865.53,1918.93,1918.93,1865.53
2/16/2005,1843.2,1855.22,1855.28,1831.63
2/17/2005,1808.75,1830.58,1837.61,1807.47
2/18/2005,1776.04,1798.55,1798.55,1767.83
2/21/2005,1834.28,1776.18,1834.28,1776.18
2/22/2005,1848.5,1845.69,1864.27,1845.69
2/23/2005,1847.86,1832.63,1852.52,1827.27
2/24/2005,1836.7,1853.21,1854.84,1836.7
2/25/2005,1862.47,1849.34,1862.47,1849.34
2/28/2005,1891.55,1879.68,1893.25,1879.68
3/1/2005,1882.5,1891.37,1892.1,1874.47
3/2/2005,1888.49,1890.09,1892.27,1881.95
3/3/2005,1878.77,1888.85,1890.22,1875.2
3/4/2005,1867.47,1873.85,1873.85,1856.61
3/7/2005,1834.59,1873.29,1876.31,1833.37
3/8/2005,1818.16,1828.65,1830.4,1810.5
3/9/2005,1829.87,1813.57,1832.02,1812.54
3/10/2005,1833.46,1829.44,1846.26,1828.9
3/11/2005,1871.36,1836.51,1871.36,1834.59
3/14/2005,1889.81,1883.98,1896.63,1878.74
3/15/2005,1865.07,1895.68,1902.91,1863.28
3/16/2005,1881.61,1863.74,1881.61,1858.87
3/17/2005,1857.75,1871.17,1871.17,1853.9
3/18/2005,1871.6,1859.39,1872.35,1856.91
3/22/2005,1872.78,1873.27,1886.21,1869.34
3/23/2005,1852.87,1873.87,1874.01,1843.3
3/24/2005,1877.78,1860.75,1886.28,1860.75
3/25/2005,1850.73,1876.11,1876.49,1847.63
3/28/2005,1843.74,1850.13,1861.49,1843.48
3/29/2005,1831.86,1852.52,1853.81,1823.98
3/30/2005,1789.56,1822.33,1828.9,1787.67
3/31/2005,1810.48,1805.32,1818.35,1803.23
4/1/2005,1843.63,1812.88,1843.63,1798.67
4/4/2005,1886.12,1841.92,1886.12,1841.92
4/5/2005,1940.68,1895.81,1941.46,1895.81
4/6/2005,1920.29,1956.67,1966.46,1917.65
4/7/2005,1928.13,1920.08,1928.13,1906.52
4/8/2005,1943.93,1932.96,1944.81,1931.07
4/11/2005,1922.77,1937.53,1939.84,1919.83
4/12/2005,1885.16,1925.21,1927.61,1884.64
4/13/2005,1891.67,1895.8,1904.74,1880.37
4/14/2005,1887.81,1872.25,1887.81,1859.96
4/15/2005,1879.01,1874.48,1888.85,1865.15
4/18/2005,1806.93,1858.97,1858.97,1806.77
4/19/2005,1863.06,1824.16,1863.79,1824.16
4/20/2005,1863.67,1882.16,1901.62,1863.67
4/21/2005,1876.49,1843.33,1876.49,1818.08
4/22/2005,1896.29,1901.17,1920.78,1895.2
4/25/2005,1906.89,1896.11,1909.93,1894.41
4/26/2005,1890.89,1914.17,1918.84,1888.15
4/27/2005,1897.61,1881.96,1898.42,1876.98
4/28/2005,1898.07,1899.59,1899.59,1888.25
5/2/2005,1913.73,1898.21,1915.76,1893.89
5/6/2005,1941.2,1926.92,1943.3,1925.99
