date,open,high,low,close
2013-11-08,5626.5600,5659.6000,5626.5600,5638.4300
2013-11-11,5629.5800,5643.9900,5595.9200,5603.1400
2013-11-12,5642.0200,5643.6500,5600.2700,5624.4000
2013-11-13,5630.4800,5630.4800,5550.0000,5550.0000
2013-11-14,5575.5700,5591.2600,5549.5800,5561.1500
2013-11-15,5580.1100,5617.4700,5570.1800,5593.7300
2013-11-18,5611.1400,5633.3600,5602.2900,5616.3000
2013-11-19,5636.2900,5666.8200,5632.0600,5662.4900
2013-11-20,5646.8300,5648.5900,5605.4400,5605.4400
2013-11-21,5600.1500,5609.3200,5520.4900,5524.4100
2013-11-22,5524.0100,5565.5600,5524.0100,5541.6700
2013-11-25,5593.8300,5625.7700,5592.2100,5592.2100
2013-11-26,5606.5600,5680.2600,5593.7000,5643.1300
2013-11-27,5683.3300,5697.6900,5669.4000,5682.4600
2013-11-28,5696.0800,5730.0200,5696.0800,5720.3300
2013-11-29,5722.3700,5755.7500,5710.4700,5746.4900
2013-12-02,5762.5700,5767.9800,5730.4500,5746.4400
2013-12-03,5738.2000,5752.8600,5720.6700,5726.8100
2013-12-04,5711.6400,5759.1400,5709.3700,5747.0400
2013-12-05,5751.9100,5753.8600,5702.8700,5713.1200
2013-12-06,5702.8100,5738.8900,5693.5800,5697.0700
2013-12-09,5751.6000,5783.5000,5746.5900,5770.9000
2013-12-10,5772.7500,5783.3400,5751.4900,5775.1900
2013-12-11,5774.7300,5817.6300,5757.5800,5782.3700
2013-12-12,5759.4400,5759.4400,5715.0700,5715.0700
2013-12-13,5708.1500,5732.3300,5697.7800,5716.0000
2013-12-17,5666.8700,5733.8800,5666.8700,5708.8800
2013-12-18,5708.6300,5715.6300,5669.5100,5683.0300
2013-12-19,5724.2600,5743.7500,5707.0300,5736.7600
2013-12-20,5723.6200,5750.1800,5715.1500,5748.7100
2013-12-23,5728.5100,5791.3200,5728.5100,5772.7700
2013-12-24,5784.2600,5787.5700,5757.0400,5757.0400
2013-12-25,5760.9400,5782.8200,5759.6000,5767.2300
2013-12-26,5764.7200,5789.0600,5762.3700,5785.2000
2013-12-27,5783.5700,5823.6100,5780.7800,5819.7000
2013-12-30,5824.3500,5889.4600,5824.3500,5889.4600
2013-12-31,5892.0800,5900.7100,5857.9200,5874.1700
2014-01-02,5871.6900,5877.3400,5835.5800,5853.4100
2014-01-03,5823.3800,5823.3800,5781.8600,5787.8500
2014-01-06,5785.8600,5796.9700,5748.8200,5756.0500
2014-01-07,5765.3100,5779.8500,5741.8400,5741.8400
2014-01-08,5768.1800,5793.8700,5765.0300,5771.7500
2014-01-09,5760.8300,5770.6900,5731.6300,5740.9100
2014-01-10,5771.5400,5771.5400,5744.8300,5752.2400
2014-01-13,5797.9600,5812.9300,5782.5500,5791.7100
2014-01-14,5775.0800,5789.7800,5756.1600,5785.0500
2014-01-15,5797.7800,5854.5700,5797.7800,5837.7600
2014-01-16,5877.8800,5896.2400,5857.7100,5861.5800
2014-01-17,5876.5300,5881.8200,5839.9700,5852.4800
2014-01-20,5846.3400,5889.1600,5839.0600,5874.6900
2014-01-21,5887.3000,5891.4500,5840.2900,5841.8300
2014-01-22,5835.3000,5871.7600,5831.9200,5871.7600
2014-01-23,5886.4400,5886.4400,5845.9100,5848.7100
2014-01-24,5837.4600,5867.6800,5835.4500,5865.8200
2014-01-27,5803.0200,5803.3600,5743.9100,5758.3500
2014-02-05,5612.2500,5626.7500,5554.8800,5566.8100
2014-02-06,5585.1100,5621.6500,5580.4100,5600.8400
2014-02-07,5659.5400,5680.3500,5636.1300,5663.4800
2014-02-10,5678.8100,5699.4800,5659.3300,5659.3300
2014-02-11,5676.7800,5700.8600,5665.3900,5691.6300
2014-02-12,5721.6000,5759.5700,5721.6000,5759.5700
2014-02-13,5751.9900,5759.6200,5731.0400,5731.5800
2014-02-14,5781.7100,5817.1900,5778.2700,5792.1900
2014-02-17,5808.8900,5824.8100,5790.6600,5797.5600
2014-02-18,5805.3200,5819.7600,5777.7500,5819.7600
2014-02-19,5822.8900,5830.8400,5797.5700,5830.8400
2014-02-20,5800.0000,5804.8800,5766.5400,5776.4900
2014-02-21,5810.1400,5840.9100,5810.1400,5836.8900
2014-02-24,5831.6000,5836.2700,5777.6100,5795.2000
2014-02-25,5807.4800,5822.8000,5792.8300,5810.1300
2014-02-26,5810.1300,5844.1100,5791.8200,5821.2300
2014-02-27,5836.3300,5851.0500,5825.3000,5842.4900
2014-03-03,5838.3700,5838.9600,5761.3100,5809.7400
2014-03-04,5794.0600,5800.6900,5768.7200,5768.7200
2014-03-05,5817.0800,5843.8900,5817.0800,5831.1400
2014-03-06,5851.1300,5916.6900,5851.1300,5911.2800
2014-03-07,5945.5400,5979.6900,5923.5500,5947.1200
2014-03-10,5939.0800,5942.6600,5892.0700,5901.3800
2014-03-11,5922.7800,5940.1400,5914.4900,5927.8200
2014-03-12,5891.5100,5909.1000,5880.4400,5909.1000
2014-03-13,5964.1400,5993.4500,5956.8300,5978.6300
2014-03-14,5935.0900,5942.0000,5919.2900,5929.6800
2014-03-17,5928.0800,5936.4400,5896.4100,5922.4700
2014-03-18,5952.7000,5962.8300,5923.1700,5945.2500
2014-03-19,5948.5300,5952.3200,5906.3000,5917.0500
2014-03-20,5871.4400,5871.4400,5834.3400,5846.1800
2014-03-21,5887.4500,5887.4500,5832.8800,5833.6500
2014-03-24,5811.1400,5869.5200,5805.8500,5869.5200
2014-03-25,5848.0300,5920.9300,5848.0300,5920.4100
2014-03-26,5965.4900,5970.9000,5945.9400,5959.8900
2014-03-27,5952.0400,5993.3600,5939.5600,5993.3600
2014-03-28,5992.2600,6020.5700,5982.1000,6015.4700
2014-03-31,6029.9000,6054.7900,5995.5200,6054.7900
2014-04-01,6048.1900,6080.3300,6034.4000,6080.3300
2014-04-02,6105.1700,6120.0600,6078.6300,6100.8200
2014-04-03,6086.2100,6097.5600,6054.5000,6073.4200
2014-04-07,6040.2500,6062.3100,6021.3400,6062.3100
2014-04-08,6064.9100,6094.4500,6058.5300,6085.6900
2014-04-09,6102.0400,6118.1900,6097.8600,6109.6000
2014-04-10,6131.3700,6144.0100,6099.2400,6143.6400
2014-04-11,6107.6700,6131.1000,6081.9200,6131.1000
2014-04-14,6122.8900,6126.8600,6093.1800,6115.4900
2014-04-15,6145.9500,6155.4800,6131.9700,6153.1100
2014-04-16,6147.7200,6171.6400,6126.3800,6132.7200
2014-04-17,6143.7100,6160.7200,6121.1500,6141.4200
2014-04-18,6189.4900,6196.5000,6151.5200,6181.3100
2014-04-21,6168.3600,6177.5100,6150.2100,6165.4800
2014-04-22,6164.4500,6200.1400,6160.6900,6181.5200
2014-04-23,6211.9600,6220.4400,6166.6700,6177.9700
2014-04-24,6186.3100,6186.3500,6161.9200,6185.5200
2014-04-25,6186.1700,6197.3200,6077.2800,6088.3600
2014-04-28,6042.6400,6149.3100,6035.6900,6125.9500
2014-04-29,6157.1200,6169.2500,6127.8200,6157.3700
2014-04-30,6159.3700,6165.3400,6094.8200,6098.2900
2014-05-02,6150.9900,6171.3400,6133.8900,6149.4400
2014-05-05,6164.6500,6179.9400,6123.8800,6143.2400
2014-05-06,6155.8700,6196.0900,6128.4300,6179.3800
2014-05-07,6173.4400,6181.5100,6134.5800,6168.5300
2014-05-08,6193.6600,6202.8600,6162.9200,6191.3600
2014-05-09,6199.3000,6204.1300,6160.1100,6174.9700
2014-05-12,6169.9600,6175.1000,6103.4600,6109.8500
2014-05-13,6155.6700,6173.4700,6131.7300,6140.3300
2014-05-14,6164.3000,6199.5200,6147.2200,6199.5200
2014-05-15,6176.9200,6199.6900,6162.8200,6199.6900
2014-05-16,6182.2500,6218.6000,6148.8600,6208.2200
2014-05-19,6214.6000,6224.9300,6190.4000,6207.0600
2014-05-20,6224.6300,6230.9200,6201.9300,6202.3800
2014-05-21,6212.7700,6217.6300,6172.2300,6182.1200
2014-05-22,6212.3000,6269.0600,6209.7400,6269.0600
2014-05-23,6246.7300,6296.2200,6246.7300,6296.2200
2014-05-26,6319.9100,6324.3800,6300.2500,6307.3000
2014-05-27,6309.7200,6334.9500,6306.6500,6331.1200
2014-05-28,6343.5800,6381.4900,6335.4500,6380.0900
2014-05-29,6373.7600,6381.0000,6341.6900,6355.2700
2014-05-30,6368.2000,6374.3000,6301.0400,6301.0400
2014-06-03,6326.8900,6358.0200,6303.2900,6358.0200
2014-06-04,6367.2000,6373.9000,6346.1400,6356.4800
2014-06-05,6356.5600,6366.8200,6325.2400,6366.8200
2014-06-06,6384.8800,6388.9800,6350.9300,6364.7700
2014-06-09,6378.5600,6392.2700,6366.7900,6387.0700
2014-06-10,6399.6200,6446.6500,6391.1600,6446.6500
2014-06-11,6432.9100,6446.0200,6416.0000,6446.0200
2014-06-12,6421.2000,6426.1100,6394.0200,6408.7200
2014-06-13,6397.2100,6409.1400,6379.3800,6393.1700
2014-06-16,6390.6200,6400.6000,6366.4800,6393.4500
2014-06-17,6408.1000,6441.2500,6384.3500,6436.0500
2014-06-18,6449.0800,6497.8000,6421.5100,6470.0900
2014-06-19,6468.3400,6508.1400,6464.2100,6504.6800
2014-06-20,6517.0200,6523.1000,6466.9500,6467.1900
2014-06-23,6486.1000,6502.2400,6466.6500,6468.1800
2014-06-24,6470.1400,6498.7100,6460.8900,6471.1500
2014-06-25,6473.7000,6481.8200,6448.7500,6461.4000
2014-06-26,6491.8400,6526.7100,6482.9700,6526.7100
2014-06-27,6522.2900,6539.5800,6507.3600,6517.1200
2014-06-30,6539.6200,6587.0200,6525.4800,6587.0200
2014-07-01,6589.5400,6653.0000,6564.3500,6635.4600
2014-07-02,6672.2000,6748.5500,6659.5600,6714.1200
2014-07-03,6692.4300,6769.5600,6666.8800,6749.4500
2014-07-04,6741.2500,6758.8700,6703.8500,6739.2200
2014-07-07,6725.9400,6762.2100,6694.1400,6761.2700
2014-07-08,6751.5900,6769.1100,6729.5700,6754.8300
2014-07-09,6733.8200,6749.0200,6714.9600,6728.4100
2014-07-10,6747.3900,6792.7000,6747.3900,6788.0700
2014-07-11,6791.2300,6833.9500,6759.0500,6776.5200
2014-07-14,6767.0200,6804.9700,6752.3600,6769.2000
2014-07-15,6802.7700,6835.5100,6789.4200,6814.6300
2014-07-16,6822.3300,6822.3300,6728.6300,6739.6400
2014-07-17,6665.5900,6695.4100,6618.5100,6646.3600
2014-07-18,6573.4000,6655.2200,6573.4000,6641.9500
2014-07-21,6690.6500,6709.7600,6664.0900,6680.6500
2014-07-22,6691.3300,6722.2000,6654.2600,6722.1900
2014-07-24,6732.1900,6754.4100,6699.5000,6740.7000
2014-07-25,6732.3900,6741.2900,6638.8000,6661.8400
2014-07-28,6638.2900,6668.8000,6615.9000,6636.5300
2014-07-29,6675.9400,6693.0600,6602.7400,6643.7300
2014-07-30,6662.0900,6694.2100,6640.9200,6678.5400
2014-07-31,6660.6700,6661.2700,6537.5500,6537.5500
2014-08-01,6468.9000,6514.1400,6463.6500,6497.1400
2014-08-04,6509.0500,6569.1500,6493.8500,6569.1500
2014-08-05,6552.0900,6552.0900,6405.3500,6405.5500
2014-08-06,6412.4600,6473.3000,6387.2000,6458.8900
2014-08-07,6478.0500,6482.4400,6431.1400,6466.7300
2014-08-08,6457.4500,6457.4500,6388.7900,6437.4000
2014-08-11,6445.7600,6504.1000,6436.2100,6487.4400
2014-08-12,6506.5800,6519.0900,6470.0200,6498.1900
2014-08-13,6489.6100,6556.6600,6480.3400,6552.2000
2014-08-14,6599.0200,6600.9500,6567.0200,6584.2800
2014-08-15,6598.8200,6598.8200,6542.5800,6570.9200
2014-08-18,6584.1800,6584.1800,6526.8200,6538.0100
2014-08-19,6582.1200,6633.9500,6577.2400,6614.8200
2014-08-20,6649.1800,6670.6900,6632.9900,6670.6900
2014-08-21,6674.0400,6675.8300,6628.4200,6651.8300
2014-08-22,6667.6500,6742.6200,6660.9900,6733.4700
2014-08-25,6745.9300,6752.3300,6712.1900,6724.3800
2014-08-26,6725.1400,6745.3500,6708.0800,6715.9000
2014-08-27,6746.9500,6788.4900,6742.8200,6785.1800
2014-08-28,6799.5900,6799.5900,6756.2100,6781.7900
2014-08-29,6763.3100,6772.8100,6728.9400,6728.9400
2014-09-01,6768.9900,6826.5800,6762.8400,6819.0800
2014-09-02,6809.0200,6809.0200,6716.9600,6728.4400
2014-09-03,6764.8800,6787.8100,6729.8300,6787.8100
2014-09-04,6776.8500,6776.8500,6726.0200,6767.1500
2014-09-05,6785.6900,6789.2000,6700.8400,6740.6400
2014-09-09,6780.0800,6785.4800,6752.4200,6765.0500
2014-09-10,6738.6400,6738.6400,6652.7800,6696.7300
2014-09-11,6670.7900,6678.6000,6597.6300,6615.2200
2014-09-12,6595.1300,6595.1300,6594.4800,6594.4800
2014-09-15,6580.4700,6612.1100,6556.4300,6605.1100
2014-09-16,6604.3800,6604.3800,6534.5100,6534.5100
2014-09-17,6568.1900,6633.6400,6563.2100,6597.7500
2014-09-18,6609.2600,6629.1200,6592.8500,6624.8700
2014-09-19,6650.7300,6665.8700,6611.3600,6611.3600
2014-09-22,6591.4200,6591.4200,6495.2700,6522.3800
2014-09-23,6527.0300,6531.9800,6484.5500,6484.5500
2014-09-24,6466.6100,6503.8200,6466.6100,6483.9500
2014-09-25,6504.4700,6529.3100,6408.4100,6430.5900
2014-09-26,6383.2500,6420.5900,6353.0900,6411.1100
2014-09-29,6434.3300,6434.3300,6365.9300,6380.6900
2014-09-30,6372.7200,6409.3100,6311.4800,6376.5500
2014-10-01,6373.3100,6416.3900,6344.2100,6402.0300
2014-10-02,6375.1000,6417.3600,6338.3700,6384.7100
2014-10-03,6420.1600,6514.8600,6404.1300,6506.3000
2014-10-06,6515.8400,6520.2500,6467.2700,6501.3700
2014-10-07,6469.3100,6482.6600,6415.2300,6467.7700
2014-10-08,6415.6700,6461.4600,6392.6600,6393.2500
2014-10-09,6454.9500,6480.0000,6407.1700,6427.3200
2014-10-13,6235.7500,6297.7400,6223.2900,6253.1200
2014-10-14,6236.2600,6309.5000,6233.4000,6309.5000
2014-10-15,6310.8900,6327.2800,6234.7800,6250.2500
2014-10-16,6206.7500,6285.7000,6166.5300,6236.0300
2014-10-17,6297.3100,6305.3400,6161.5900,6161.5900
2014-10-20,6253.0800,6300.2300,6238.0000,6286.0100
2014-10-21,6301.2000,6301.2000,6265.5000,6277.4100
2014-10-22,6362.0400,6383.1700,6342.6800,6361.6200
2014-10-23,6351.5800,6364.9600,6337.3000,6352.2900
2014-10-24,6355.2400,6362.6200,6277.2600,6293.6600
2014-10-27,6314.7000,6340.3100,6288.0100,6329.5300
2014-10-28,6384.0800,6436.5100,6384.0800,6421.0800
2014-10-29,6462.9700,6502.4400,6448.6400,6499.7300
2014-10-30,6487.5000,6493.3600,6443.8900,6482.7000
2014-10-31,6498.4900,6546.7600,6469.9500,6546.7600
2014-11-03,6586.7500,6592.1200,6540.9600,6572.2000
2014-11-04,6598.8200,6608.3500,6555.4600,6566.3800
2014-11-05,6570.2100,6582.4600,6522.2900,6542.2300
2014-11-06,6545.8900,6557.4900,6493.6200,6500.4300
2014-11-07,6484.4900,6517.9400,6472.2100,6499.1100
2014-11-10,6521.6500,6632.5600,6521.6500,6625.2400
2014-11-11,6641.4200,6641.4200,6591.0300,6602.8800
2014-11-12,6603.9500,6603.9500,6490.3800,6510.6900
2014-11-13,6542.4000,6572.5100,6518.6600,6572.5100
2014-11-14,6581.7300,6581.7300,6541.9800,6572.3500
2014-11-17,6584.8800,6601.7100,6481.9000,6497.7300
2014-11-18,6526.8000,6551.0700,6465.6900,6490.5200
2014-11-19,6527.3900,6610.7900,6504.3200,6592.3800
2014-11-20,6614.2300,6678.6400,6614.2300,6678.6400
2014-11-21,6701.0200,6701.0200,6661.4600,6679.3400
2014-11-24,6731.1500,6736.4900,6682.5100,6701.7800
2014-11-25,6702.8700,6727.1500,6677.4400,6692.6700
2014-11-26,6696.8600,6712.0000,6683.2200,6702.1800
2014-11-27,6728.2300,6789.1400,6728.2300,6742.7300
2014-11-28,6734.8600,6773.4700,6728.9800,6766.0100
2014-12-01,6634.5300,6744.1900,6623.7700,6688.8400
2014-12-02,6665.7200,6669.0700,6575.9300,6585.9800
2014-12-03,6617.4200,6697.6400,6584.8300,6687.1100
2014-12-04,6718.7600,6754.3700,6710.3500,6730.0000
2014-12-05,6719.8900,6735.1400,6682.3800,6687.9900
2014-12-08,6703.6100,6709.5300,6649.8000,6664.2300
2014-12-09,6637.2800,6651.8800,6617.5000,6625.6200
2014-12-10,6613.5800,6635.8300,6527.1200,6539.1300
2014-12-11,6512.9700,6552.1900,6492.1300,6517.2900
2014-12-12,6540.6400,6570.3500,6519.5100,6528.7400
2014-12-15,6493.2100,6503.1500,6459.9800,6492.0900
2014-12-16,6466.7600,6507.8300,6440.8700,6440.8700
2014-12-17,6445.5000,6449.3300,6334.0500,6337.0900
2014-12-18,6411.1000,6427.3700,6379.9300,6380.8900
2014-12-19,6479.1100,6527.5900,6458.1500,6519.3500
2014-12-22,6544.2800,6600.4300,6528.9800,6591.6400
2014-12-23,6615.0700,6626.5400,6573.1000,6580.0200
2014-12-24,6569.4900,6647.7200,6569.4900,6647.7200
2014-12-25,6640.0200,6650.6500,6609.9800,6619.1300
2014-12-26,6630.0300,6663.2800,6611.6900,6663.2800
2014-12-29,6654.1600,6737.8900,6647.5400,6723.4800
2014-12-30,6734.6600,6762.2100,6693.8400,6701.5100
2014-12-31,6690.8100,6724.9200,6679.6900,6724.5500
2015-01-05,6706.6100,6706.6100,6614.2800,6687.8600
2015-01-06,6619.7200,6619.7200,6486.2500,6489.4500
2015-01-07,6493.9800,6544.0300,6493.9800,6519.0900
2015-01-08,6598.2800,6669.1800,6585.2900,6663.4700
2015-01-09,6660.8800,6683.3300,6620.0900,6621.1500
2015-01-12,6597.9200,6632.1500,6583.8900,6585.4600
2015-01-13,6563.7100,6641.6100,6561.7700,6622.3900
2015-01-14,6628.8100,6633.8400,6559.6100,6565.2800
2015-01-15,6588.6400,6609.5500,6554.3700,6564.3600
2015-01-16,6668.5700,6676.5100,6554.2000,6585.2900
2015-01-19,6637.1600,6684.6900,6623.3700,6651.3600
2015-01-20,6664.6400,6698.2900,6641.5200,6689.9600
2015-01-21,6722.5800,6756.3500,6709.6800,6756.3500
2015-01-22,6772.2600,6800.0700,6752.8400,6776.8300
2015-01-23,6835.8800,6895.7100,6835.8800,6895.6900
2015-01-26,6897.7300,6907.3300,6855.6800,6907.3300
2015-01-27,6934.2600,6947.2600,6893.1700,6947.2500
2015-01-28,6928.8400,6940.4100,6901.1200,6938.1000
2015-01-29,6899.0000,6907.4500,6835.4100,6853.8500
2015-01-30,6883.7600,6889.7900,6789.1900,6789.1900
2015-02-02,6798.7300,6838.9700,6794.4300,6830.3100
2015-02-03,6841.2700,6896.6200,6834.0000,6887.2600
2015-02-04,6913.8600,6958.7000,6913.8600,6947.7300
2015-02-05,6943.1300,6947.7000,6898.8500,6940.6400
2015-02-06,6953.2300,6953.2300,6881.1100,6886.2400
2015-02-09,6896.1700,6896.1700,6846.0100,6859.3800
2015-02-10,6837.5400,6857.2000,6821.4000,6829.9600
2015-02-11,6870.2600,6930.5900,6869.0800,6913.2700
2015-02-12,6950.7600,6954.3500,6897.1600,6945.0500
2015-02-13,6945.9800,6978.9700,6944.7800,6967.8000
2015-02-24,7018.7500,7058.5300,7012.4300,7044.9900
2015-02-25,7075.5400,7110.4700,7066.5500,7110.4700
2015-02-26,7097.0400,7099.8800,7014.8300,7021.3500
2015-03-02,7067.1600,7089.3500,6978.8900,6991.3100
2015-03-03,7019.5900,7026.8200,6961.5500,6999.9800
2015-03-04,6990.5400,7029.6200,6974.2300,7019.1800
2015-03-05,7023.5400,7024.5300,6957.8900,6982.1300
2015-03-06,6970.2100,7014.5000,6950.3600,7014.2100
2015-03-09,6980.4500,6980.4500,6916.8000,6923.8300
2015-03-10,6924.2700,6934.4800,6887.7600,6905.3400
2015-03-11,6871.7400,6950.6700,6853.8800,6910.1400
2015-03-12,6925.4300,6981.2900,6911.1000,6968.5800
2015-03-13,6979.8300,6994.7800,6950.2300,6950.2300
2015-03-16,6950.0100,6957.5800,6874.5600,6874.5600
2015-03-17,6921.3400,6980.5700,6912.7400,6915.1000
2015-03-18,6945.2200,7028.2700,6936.7200,7028.2700
2015-03-19,7039.6900,7107.8200,7039.6900,7093.4400
2015-03-20,7054.4200,7104.0000,7051.8900,7104.0000
2015-03-23,7111.8600,7132.1800,7079.2800,7117.1100
2015-03-24,7117.0600,7121.1500,7062.0400,7082.4100
2015-03-25,7091.4900,7094.2800,7023.8200,7038.9800
2015-03-26,6937.8000,6981.4700,6911.8200,6978.1400
2015-03-27,6946.5400,6961.8900,6856.3700,6856.3700
2015-03-30,6884.4900,6912.4800,6875.2400,6889.6300
2015-03-31,6936.3000,6949.7600,6888.3000,6939.7500
2015-04-01,6928.8400,6928.8400,6872.1600,6877.6400
2015-04-02,6910.7200,6986.8900,6907.8600,6961.4600
2015-04-07,6979.2000,6999.4600,6958.1900,6980.2600
2015-04-08,6984.0500,6986.5000,6905.2000,6912.8500
2015-04-09,6938.7300,6990.7500,6911.5900,6921.7500
2015-04-10,6987.2500,6991.9100,6949.2300,6979.4900
2015-04-13,6979.6600,7009.5200,6971.7800,7004.7100
2015-04-14,6977.5000,6989.0700,6959.1600,6962.7900
2015-04-15,6944.9900,6967.4800,6845.8700,6880.3700
2015-04-16,6924.3500,6999.5300,6924.3500,6999.5300
2015-04-17,6939.4200,6950.9800,6911.7700,6912.3700
2015-04-20,6882.2400,6934.6400,6873.7800,6914.8200
2015-04-21,6912.2700,6949.4300,6904.5000,6921.9000
2015-04-22,6937.0900,7002.7200,6937.0900,6979.8600
2015-04-23,7023.7000,7157.4300,7023.7000,7144.0300
2015-04-24,7193.7500,7297.9800,7189.6100,7271.8600
2015-04-27,7299.7500,7340.9500,7285.5800,7306.3800
2015-04-28,7337.1500,7343.6600,7244.0100,7286.3200
2015-04-29,7257.6300,7289.0100,7173.9100,7177.7300
2015-04-30,7158.5700,7199.8300,7125.8000,7125.8000
2015-05-04,7158.1700,7178.7100,7106.9200,7160.7400
2015-05-05,7164.0600,7169.3600,7107.7000,7145.9100
2015-05-06,7104.2700,7148.8500,7076.3800,7132.2800
2015-05-07,7101.2800,7103.5900,7045.1600,7045.3700
2015-05-08,7059.9100,7092.2400,7055.9600,7055.9600
2015-05-11,7131.6900,7148.2600,7049.8400,7071.4800
2015-05-12,7042.2700,7099.2900,7042.2700,7075.5100
2015-05-13,7095.4400,7134.9700,7083.5500,7119.8900
2015-05-14,7126.0300,7131.5600,7021.2000,7028.3200
2015-05-15,7056.1800,7058.9500,6993.0800,7024.4100
2015-05-18,7051.7200,7070.2900,7017.4600,7070.2900
2015-05-19,7085.0100,7158.5000,7077.1800,7147.9800
2015-05-20,7155.5100,7164.9700,7102.6500,7121.6000
2015-05-21,7086.2300,7086.2300,7008.0800,7042.7800
2015-05-22,7072.1600,7123.1300,7071.5200,7094.1300
2015-05-25,7108.7200,7118.9300,7054.7300,7110.2700
2015-05-26,7154.4900,7176.7800,7109.9700,7124.1100
2015-05-27,7119.7400,7162.3300,7107.0100,7139.0300
2015-05-28,7192.3400,7204.3100,7149.4400,7156.6500
2015-05-29,7169.3500,7182.7500,7133.1900,7138.9000
2015-06-01,7123.9300,7126.7400,7043.2200,7063.9700
2015-06-02,7057.0300,7082.0400,7023.4800,7054.8600
2015-06-03,7055.3600,7074.2200,7017.4900,7024.2300
2015-06-04,7001.4200,7020.1600,6858.0700,6880.6300
2015-06-05,6855.6600,6900.1700,6831.5800,6875.3600
2015-06-08,6861.1700,6934.7600,6815.5700,6892.8500
2015-06-09,6872.7200,6894.8900,6811.4700,6811.4700
2015-06-10,6871.8200,6912.3700,6856.0200,6872.6700
2015-06-11,6908.1000,6926.9100,6855.2400,6901.7600
2015-06-12,6906.2500,6928.4800,6862.8200,6912.1700
2015-06-15,6914.9300,6922.4600,6870.8400,6873.5600
2015-06-16,6887.9700,6887.9700,6817.6200,6850.9600
2015-06-17,6873.1700,6884.2000,6830.9300,6840.2800
2015-06-18,6836.9200,6869.9100,6828.5600,6838.6100
2015-06-22,6862.9800,6972.8700,6862.9800,6941.0200
2015-06-23,6977.7100,7022.3000,6970.0400,6982.3700
2015-06-24,6979.9100,6994.5600,6951.5700,6993.7400
2015-06-25,7012.5400,7081.6900,7008.2300,7060.2800
2015-06-26,7073.9600,7078.1200,7027.4100,7047.3700
2015-06-29,6933.6700,6933.6700,6848.8000,6853.6400
2015-06-30,6844.3200,6918.2500,6828.4500,6918.2500
2015-07-01,6906.9300,6983.4800,6885.1700,6947.3800
2015-07-02,6945.2400,6967.8000,6924.4700,6952.6700
2015-07-03,6942.9800,6948.8600,6867.0600,6946.2100
2015-07-06,6894.5400,6929.9400,6867.0700,6867.0700
2015-07-07,6888.7700,6927.9900,6863.7600,6866.6000
2015-07-08,6847.3200,6847.7900,6665.3800,6675.1800
2015-07-09,6556.6700,6653.7900,6522.7400,6618.4800
2015-07-13,6647.2200,6728.3800,6640.7400,6719.0000
2015-07-14,6751.3300,6791.2900,6723.8300,6723.8300
2015-07-15,6746.7200,6764.3100,6702.3600,6747.2200
2015-07-16,6769.9800,6779.5300,6706.2000,6725.7900
2015-07-17,6747.9000,6762.6900,6708.1200,6735.9100
2015-07-20,6779.1000,6807.6900,6665.6900,6690.8200
2015-07-21,6720.1800,6742.5500,6674.5200,6742.5500
2015-07-22,6690.0300,6701.9500,6648.1400,6670.3200
2015-07-23,6614.2600,6637.3600,6533.6400,6548.7600
2015-07-24,6572.3700,6575.8600,6507.5700,6542.0200
2015-07-27,6504.9800,6512.3000,6412.0100,6420.1500
2015-07-28,6437.8600,6486.5300,6419.5500,6428.9100
2015-07-29,6438.6100,6461.9100,6373.3400,6413.4800
2015-07-30,6423.6200,6522.8400,6420.3700,6490.9400
2015-07-31,6515.5600,6519.1500,6445.5200,6517.2300
2015-08-03,6478.2100,6478.2100,6357.1600,6383.9900
2015-08-04,6400.8000,6440.5400,6329.8700,6407.6200
2015-08-05,6396.2300,6425.9700,6372.9700,6395.4200
2015-08-06,6427.9100,6437.6400,6290.9000,6337.2600
2015-08-07,6299.4500,6349.3200,6274.4000,6324.5100
2015-08-10,6290.2200,6311.6900,6225.2400,6291.5900
2015-08-11,6380.9600,6408.4900,6258.8700,6262.5400
2015-08-12,6231.4700,6252.3800,6120.2400,6158.6700
2015-08-13,6166.0100,6213.5200,6149.3300,6173.1900
2015-08-14,6179.4700,6197.6500,6140.8800,6161.4700
2015-08-17,6165.4000,6165.4000,6090.0000,6090.0000
2015-08-18,6115.9900,6153.1800,6068.5500,6079.1800
2015-08-19,6090.2500,6090.2500,5954.6200,5987.0300
2015-08-20,5969.2300,6006.6900,5928.1100,5977.1700
2015-08-21,5886.8800,5905.7700,5792.4800,5792.4800
2015-08-24,5727.9200,5727.9200,5380.3600,5562.2900
2015-08-25,5598.8600,5820.1600,5589.1400,5815.0800
2015-08-26,5769.0700,5869.7500,5700.9100,5814.7600
2015-08-27,5869.1600,5909.2600,5835.7300,5886.0900
2015-08-28,5989.0800,6053.7700,5963.5400,6032.9900
2015-08-31,6045.6500,6182.9000,5977.5700,6182.8900
2015-09-01,6121.7800,6121.7800,6004.2000,6004.3100
2015-09-02,5954.8200,6058.6800,5924.9500,6017.3000
2015-09-03,6050.9100,6055.3600,5984.4900,6042.8200
2015-09-04,6029.7800,6056.0200,5947.7500,5962.1800
2015-09-07,5962.1800,6009.5700,5920.9100,5932.2800
2015-09-08,5932.2800,5961.6600,5921.6000,5936.5800
2015-09-09,5936.5800,6196.2400,5936.5800,6186.2500
2015-09-10,6186.2500,6186.2500,6106.5600,6126.0700
