date,close,open,high,low
01/11/2023,2445.97,2470.64,2480.16,2442.73
01/10/2023,2474.01,2441.50,2478.89,2435.19
01/09/2023,2440.37,2433.35,2455.60,2427.81
01/06/2023,2422.14,2392.65,2442.23,2391.33
01/05/2023,2399.46,2343.78,2405.43,2343.72
01/04/2023,2335.12,2347.00,2352.33,2323.72
01/03/2023,2356.42,2339.98,2361.55,2312.31
12/30/2022,2346.77,2361.97,2369.14,2346.77
12/29/2022,2349.38,2328.73,2365.69,2327.69
12/28/2022,2338.26,2346.04,2348.85,2323.48
12/27/2022,2359.50,2335.57,2363.15,2326.31
12/26/2022,2331.41,2290.26,2334.98,2290.16
12/23/2022,2286.19,2282.32,2301.62,2273.04
12/22/2022,2295.32,2318.71,2328.71,2288.52
12/21/2022,2303.70,2312.52,2322.52,2293.58
12/20/2022,2310.80,2340.51,2340.73,2308.57
12/19/2022,2346.70,2372.93,2389.30,2337.40
12/16/2022,2373.72,2381.68,2390.66,2361.89
12/15/2022,2399.12,2365.23,2399.36,2363.34
12/14/2022,2368.08,2384.70,2391.21,2362.61
12/13/2022,2376.20,2403.74,2403.94,2371.08
12/12/2022,2401.52,2409.44,2418.06,2399.69
12/09/2022,2420.63,2412.16,2421.65,2391.67
12/08/2022,2411.81,2411.80,2423.16,2398.21
12/07/2022,2414.04,2382.56,2432.11,2382.56
12/06/2022,2393.28,2366.11,2414.20,2365.69
12/05/2022,2377.11,2391.10,2394.43,2366.12
12/02/2022,2383.32,2378.40,2408.74,2369.31
12/01/2022,2381.18,2386.08,2403.77,2380.67
11/30/2022,2345.31,2335.95,2348.16,2323.19
11/29/2022,2339.79,2301.21,2347.71,2298.31
11/28/2022,2298.80,2264.83,2300.95,2261.05
11/25/2022,2309.36,2325.57,2327.28,2304.98
11/24/2022,2335.52,2349.27,2356.67,2330.37
11/23/2022,2340.34,2338.86,2357.00,2302.99
11/22/2022,2343.55,2380.71,2382.14,2334.47
11/21/2022,2387.30,2369.76,2389.64,2360.85
11/18/2022,2389.76,2394.31,2420.38,2384.65
11/17/2022,2385.86,2389.46,2389.46,2351.00
11/16/2022,2402.91,2427.41,2443.79,2399.70
11/15/2022,2431.73,2373.99,2432.46,2356.35
11/14/2022,2375.21,2406.87,2418.52,2364.44
11/11/2022,2405.32,2443.11,2446.09,2402.94
11/10/2022,2357.13,2380.23,2393.61,2344.68
11/09/2022,2399.34,2422.17,2432.29,2398.07
11/08/2022,2432.40,2452.86,2460.99,2411.72
11/07/2022,2454.69,2447.13,2470.64,2432.05
11/04/2022,2451.22,2378.42,2464.51,2377.91
11/03/2022,2376.06,2352.56,2385.06,2349.75
11/02/2022,2375.86,2322.98,2396.21,2320.55
11/01/2022,2337.65,2270.04,2337.82,2251.80
10/31/2022,2265.08,2228.62,2295.95,2227.83
10/28/2022,2250.51,2309.96,2326.49,2245.46
10/27/2022,2337.25,2377.18,2377.68,2337.25
10/26/2022,2372.88,2324.77,2397.13,2320.27
10/25/2022,2314.55,2323.84,2344.39,2281.40
10/24/2022,2336.84,2385.82,2412.60,2323.85
10/21/2022,2395.16,2390.41,2410.01,2381.21
10/20/2022,2401.72,2402.76,2444.41,2365.72
10/19/2022,2425.96,2440.03,2463.78,2425.73
10/18/2022,2446.93,2446.36,2469.03,2428.15
10/17/2022,2435.02,2419.64,2446.70,2409.52
10/14/2022,2434.22,2379.83,2453.04,2365.14
10/13/2022,2350.69,2324.47,2374.61,2318.27
10/12/2022,2343.30,2260.68,2343.50,2234.46
10/11/2022,2261.89,2256.34,2273.90,2245.47
10/10/2022,2236.24,2294.72,2301.24,2230.64
09/30/2022,2288.97,2335.54,2339.19,2288.19
09/29/2022,2333.00,2343.28,2359.12,2321.56
09/28/2022,2313.77,2367.48,2367.48,2313.77
09/27/2022,2374.74,2336.04,2374.74,2325.65
09/26/2022,2323.05,2288.23,2358.48,2285.64
09/23/2022,2303.91,2320.92,2336.29,2275.29
09/22/2022,2319.42,2309.29,2348.76,2302.64
09/21/2022,2331.52,2353.78,2358.96,2322.95
09/20/2022,2366.90,2366.79,2397.92,2351.89
09/19/2022,2350.38,2360.58,2389.48,2339.03
09/16/2022,2367.40,2418.44,2430.23,2366.89
09/15/2022,2424.19,2512.45,2515.21,2404.44
09/14/2022,2503.82,2512.28,2527.28,2486.08
09/13/2022,2550.63,2566.84,2569.11,2537.28
09/09/2022,2548.22,2535.74,2551.05,2525.77
09/08/2022,2523.01,2570.05,2572.12,2521.54
09/07/2022,2570.80,2525.15,2584.85,2522.38
09/06/2022,2540.64,2541.12,2542.98,2493.43
09/05/2022,2538.20,2528.71,2553.11,2519.89
09/02/2022,2533.02,2548.18,2552.34,2517.46
09/01/2022,2533.85,2561.93,2584.62,2531.81
08/31/2022,2570.41,2596.16,2611.65,2550.99
08/30/2022,2612.14,2630.13,2632.13,2594.78
08/29/2022,2630.51,2599.84,2641.17,2595.71
08/26/2022,2640.29,2666.21,2677.73,2634.43
08/25/2022,2667.30,2688.86,2694.16,2634.85
08/24/2022,2679.05,2800.38,2803.43,2675.88
08/23/2022,2780.31,2775.21,2802.05,2764.52
08/22/2022,2779.02,2730.42,2782.67,2715.16
08/19/2022,2734.22,2779.99,2780.10,2733.05
08/18/2022,2775.82,2771.15,2797.49,2769.21
08/17/2022,2777.91,2739.48,2783.93,2719.22
08/16/2022,2731.39,2725.93,2759.52,2718.17
08/15/2022,2718.59,2688.66,2734.33,2686.82
08/12/2022,2690.83,2712.69,2717.68,2689.67
08/11/2022,2721.49,2672.18,2724.85,2650.88
08/10/2022,2658.58,2688.13,2692.25,2645.55
08/09/2022,2694.80,2668.92,2698.46,2658.69
08/08/2022,2675.69,2668.99,2679.68,2647.25
08/05/2022,2683.60,2648.05,2686.23,2637.24
08/04/2022,2640.78,2645.00,2655.66,2610.50
08/03/2022,2628.82,2687.25,2716.22,2620.39
08/02/2022,2678.62,2692.12,2716.04,2651.85
08/01/2022,2733.74,2662.76,2734.64,2641.18
07/29/2022,2670.45,2716.10,2718.53,2665.65
07/28/2022,2705.90,2734.63,2749.14,2704.05
07/27/2022,2714.25,2710.74,2730.17,2696.20
07/26/2022,2713.46,2708.74,2729.38,2682.21
07/25/2022,2704.95,2732.61,2736.73,2693.16
07/22/2022,2737.31,2776.98,2788.94,2714.12
07/21/2022,2751.41,2756.32,2794.37,2741.31
07/20/2022,2765.16,2764.25,2786.29,2754.18
07/19/2022,2750.87,2799.38,2799.38,2736.67
07/18/2022,2800.36,2778.40,2812.67,2736.26
07/15/2022,2760.50,2804.18,2835.01,2760.50
07/14/2022,2819.13,2739.92,2841.39,2736.32
07/13/2022,2746.86,2708.10,2762.51,2674.47
07/12/2022,2702.69,2768.82,2774.12,2697.68
07/11/2022,2767.46,2804.55,2804.80,2742.46
07/08/2022,2817.64,2868.69,2887.72,2810.65
07/07/2022,2849.71,2814.15,2852.80,2792.18
07/06/2022,2802.72,2826.35,2858.05,2776.70
07/05/2022,2825.13,2845.74,2867.43,2780.36
07/04/2022,2834.69,2764.62,2834.69,2748.13
07/01/2022,2781.94,2810.11,2822.80,2768.48
06/30/2022,2810.60,2776.39,2834.49,2772.77
06/29/2022,2768.61,2817.12,2845.46,2764.40
06/28/2022,2840.42,2827.35,2850.29,2771.93
06/27/2022,2830.60,2838.58,2863.66,2819.29
06/24/2022,2824.44,2779.41,2824.44,2761.46
06/23/2022,2760.10,2693.75,2760.10,2672.58
06/22/2022,2677.29,2701.63,2721.81,2677.01
06/21/2022,2692.98,2707.98,2723.03,2664.69
06/20/2022,2710.14,2672.77,2741.59,2672.32
06/17/2022,2657.21,2561.40,2666.08,2559.67
06/16/2022,2585.47,2575.96,2616.82,2574.95
06/15/2022,2575.09,2560.64,2631.94,2550.50
06/14/2022,2548.31,2515.51,2551.08,2461.54
06/13/2022,2546.49,2522.73,2563.24,2520.00
06/10/2022,2556.47,2482.31,2556.98,2481.96
06/09/2022,2500.21,2558.33,2561.41,2491.82
06/08/2022,2576.33,2558.15,2576.33,2507.11
06/07/2022,2554.63,2555.55,2575.89,2532.78
06/06/2022,2554.66,2456.16,2562.02,2455.95
06/02/2022,2458.26,2418.66,2463.34,2411.71
06/01/2022,2428.96,2403.35,2441.39,2395.97
05/31/2022,2405.08,2349.79,2411.18,2323.35
05/30/2022,2350.38,2338.35,2359.58,2323.82
05/27/2022,2322.48,2340.62,2377.40,2311.06
05/26/2022,2321.13,2329.43,2343.21,2283.44
05/25/2022,2325.60,2320.78,2332.96,2303.15
05/24/2022,2318.07,2404.60,2404.60,2316.79
05/23/2022,2410.12,2422.13,2423.79,2385.70
05/20/2022,2417.35,2395.35,2426.58,2384.11
05/19/2022,2377.13,2329.96,2377.31,2325.67
05/18/2022,2365.38,2373.89,2384.60,2352.92
05/17/2022,2369.09,2335.12,2370.66,2323.07
05/16/2022,2331.23,2376.64,2395.75,2328.74
05/13/2022,2358.16,2367.55,2373.30,2334.37
05/12/2022,2351.27,2325.95,2367.31,2324.76
05/11/2022,2346.15,2280.96,2401.10,2275.27
05/10/2022,2276.34,2192.06,2287.87,2187.44
05/09/2022,2228.07,2236.17,2263.12,2213.58
05/06/2022,2244.97,2227.68,2274.39,2222.49
05/05/2022,2288.40,2263.92,2317.17,2242.96
04/29/2022,2319.14,2247.70,2322.97,2221.99
04/28/2022,2227.65,2249.51,2266.43,2206.96
04/27/2022,2269.17,2122.32,2271.17,2122.32
04/26/2022,2150.51,2172.80,2218.56,2149.60
04/25/2022,2169.00,2240.04,2262.77,2168.90
04/22/2022,2296.60,2299.16,2321.14,2279.78
04/21/2022,2312.46,2352.22,2378.34,2298.75
04/20/2022,2363.65,2440.30,2443.31,2357.91
04/19/2022,2453.55,2484.52,2510.41,2444.59
04/18/2022,2487.77,2435.85,2491.60,2410.86
04/15/2022,2460.36,2443.35,2483.75,2416.70
04/14/2022,2466.29,2495.16,2498.81,2443.15
04/13/2022,2466.84,2499.19,2513.47,2466.84
04/12/2022,2523.69,2461.60,2523.69,2459.26
04/11/2022,2462.04,2536.15,2536.15,2455.46
04/08/2022,2569.91,2578.74,2609.35,2546.51
04/07/2022,2578.53,2611.98,2632.10,2576.53
04/06/2022,2633.91,2662.28,2662.62,2615.92
04/01/2022,2666.97,2641.75,2687.15,2632.98
03/31/2022,2659.49,2683.19,2686.28,2646.24
03/30/2022,2696.83,2612.71,2696.83,2610.41
03/29/2022,2592.67,2603.42,2633.45,2581.38
03/28/2022,2594.13,2622.47,2622.59,2576.23
03/25/2022,2637.94,2702.65,2714.15,2637.94
03/24/2022,2706.21,2697.43,2725.28,2655.92
03/23/2022,2715.95,2707.57,2725.56,2682.13
03/22/2022,2688.23,2718.00,2718.00,2676.84
03/21/2022,2726.18,2730.21,2756.35,2702.18
03/18/2022,2713.79,2693.15,2725.69,2668.93
03/17/2022,2710.73,2684.84,2764.25,2684.04
03/16/2022,2635.08,2549.15,2639.93,2478.44
03/15/2022,2504.78,2547.72,2615.71,2504.78
03/14/2022,2570.45,2638.49,2647.25,2570.28
03/11/2022,2665.46,2589.70,2668.24,2566.03
03/10/2022,2635.19,2645.36,2664.58,2625.60
03/09/2022,2566.72,2594.96,2608.21,2462.17
03/08/2022,2582.99,2645.11,2654.64,2567.91
03/07/2022,2630.37,2718.44,2720.78,2620.83
03/04/2022,2748.64,2763.06,2797.82,2737.47
03/03/2022,2791.95,2850.67,2853.47,2789.51
03/02/2022,2834.64,2866.69,2866.69,2811.12
03/01/2022,2885.79,2895.39,2905.13,2865.88
02/28/2022,2881.31,2844.82,2881.31,2834.54
02/25/2022,2855.80,2827.83,2882.07,2827.83
02/24/2022,2783.90,2817.80,2852.72,2746.62
02/23/2022,2843.87,2770.21,2845.08,2770.21
02/22/2022,2765.91,2783.28,2783.28,2741.97
02/21/2022,2804.60,2830.60,2836.28,2794.26
02/18/2022,2826.81,2819.55,2829.82,2803.24
02/17/2022,2839.83,2813.48,2861.97,2804.89
02/16/2022,2818.40,2829.65,2841.33,2808.27
02/15/2022,2816.44,2744.39,2817.81,2739.42
