ticker
300593.SZ
300596.SZ
300598.SZ
300602.SZ
300604.SZ
300607.SZ
300613.SZ
300616.SZ
300623.SZ
300624.SZ
300627.SZ
300633.SZ
300634.SZ
300638.SZ
300639.SZ
300653.SZ
300655.SZ
300657.SZ
300659.SZ
300662.SZ
300663.SZ
300666.SZ
300671.SZ
300672.SZ
300674.SZ
300679.SZ
300682.SZ
300684.SZ
300685.SZ
300696.SZ
300702.SZ
300709.SZ
300723.SZ
300725.SZ
300726.SZ
300735.SZ
300737.SZ
300738.SZ
300740.SZ
300747.SZ
300748.SZ
300755.SZ
300761.SZ
300762.SZ
300765.SZ
300767.SZ
300768.SZ
300770.SZ
300772.SZ
300773.SZ
300775.SZ
300776.SZ
300777.SZ
300783.SZ
300785.SZ
300788.SZ
300791.SZ
300792.SZ
300799.SZ
300803.SZ
300815.SZ
300821.SZ
300827.SZ
300829.SZ
300841.SZ
300842.SZ
300846.SZ
300850.SZ
300855.SZ
300856.SZ
300857.SZ
300860.SZ
300861.SZ
300867.SZ
300872.SZ
300894.SZ
300900.SZ
300910.SZ
300942.SZ
300973.SZ
300981.SZ
301015.SZ
301029.SZ
301031.SZ
301035.SZ
301039.SZ
301047.SZ
301050.SZ
301060.SZ
301069.SZ
301071.SZ
301078.SZ
301080.SZ
301087.SZ
301089.SZ
301090.SZ
301155.SZ
301177.SZ
301180.SZ
301217.SZ
600007.SS
600017.SS
600032.SS
600055.SS
600057.SS
600059.SS
600063.SS
600072.SS
600073.SS
600075.SS
600098.SS
600100.SS
600103.SS
600105.SS
600108.SS
600110.SS
600114.SS
600116.SS
600123.SS
600125.SS
600129.SS
600151.SS
600158.SS
600163.SS
600169.SS
600172.SS
600179.SS
600184.SS
600185.SS
600197.SS
600206.SS
600210.SS
600211.SS
600217.SS
600223.SS
600246.SS
600248.SS
600252.SS
600261.SS
600266.SS
600267.SS
600273.SS
600277.SS
600284.SS
600285.SS
600295.SS
600305.SS
600308.SS
600320.SS
600323.SS
600326.SS
600328.SS
600330.SS
600331.SS
600335.SS
600337.SS
600338.SS
600343.SS
600360.SS
600363.SS
600366.SS
600378.SS
600389.SS
600391.SS
600395.SS
600416.SS
600420.SS
600422.SS
600428.SS
600449.SS
600452.SS
600456.SS
600458.SS
600459.SS
600477.SS
600480.SS
600481.SS
600483.SS
600490.SS
600491.SS
600496.SS
600502.SS
600510.SS
600512.SS
600523.SS
600531.SS
600548.SS
600550.SS
600552.SS
600557.SS
600559.SS
600562.SS
600565.SS
600569.SS
600575.SS
600577.SS
600578.SS
600581.SS
600583.SS
600586.SS
600587.SS
600590.SS
600596.SS
600602.SS
600604.SS
600610.SS
600612.SS
600618.SS
600621.SS
600635.SS
600639.SS
600641.SS
600643.SS
600645.SS
600649.SS
600657.SS
600662.SS
600675.SS
600682.SS
600685.SS
600688.SS
600691.SS
600694.SS
600696.SS
600710.SS
600711.SS
600715.SS
600720.SS
600729.SS
600740.SS
600742.SS
600746.SS
600748.SS
600750.SS
600751.SS
600761.SS
600770.SS
600771.SS
600773.SS
600775.SS
600776.SS
600777.SS
600783.SS
600789.SS
600797.SS
600800.SS
600810.SS
600812.SS
600821.SS
600841.SS
600850.SS
600855.SS
600864.SS
600869.SS
600872.SS
600873.SS
600874.SS
600876.SS
600877.SS
600882.SS
600888.SS
600903.SS
600908.SS
600916.SS
600929.SS
600933.SS
600935.SS
600955.SS
600963.SS
600966.SS
600971.SS
600977.SS
600984.SS
600986.SS
600990.SS
600993.SS
600996.SS
600997.SS
601001.SS
601011.SS
601015.SS
601028.SS
601069.SS
601099.SS
601126.SS
601137.SS
601158.SS
601208.SS
601212.SS
601222.SS
601231.SS
601258.SS
601279.SS
601311.SS
601330.SS
601369.SS
601375.SS
601399.SS
601515.SS
601519.SS
601528.SS
601567.SS
601588.SS
601606.SS
601609.SS
601619.SS
601666.SS
601677.SS
601678.SS
601686.SS
601700.SS
601702.SS
601777.SS
601827.SS
601882.SS
601886.SS
601890.SS
601908.SS
601918.SS
601921.SS
601929.SS
601949.SS
601952.SS
601963.SS
601965.SS
603005.SS
603008.SS
603010.SS
603013.SS
603018.SS
603025.SS
603027.SS
603033.SS
603043.SS
603053.SS
603055.SS
603060.SS
603063.SS
603068.SS
603071.SS
603093.SS
603098.SS
603103.SS
603105.SS
603108.SS
603113.SS
603118.SS
603128.SS
603129.SS
603169.SS
603171.SS
603179.SS
603180.SS
603187.SS
603208.SS
603212.SS
603222.SS
603229.SS
603236.SS
603258.SS
603279.SS
603298.SS
603299.SS
603301.SS
603305.SS
603306.SS
603308.SS
603313.SS
603323.SS
603328.SS
603337.SS
603338.SS
603348.SS
603359.SS
603363.SS
603368.SS
603378.SS
603387.SS
603393.SS
603396.SS
603416.SS
603429.SS
603439.SS
603466.SS
603489.SS
603505.SS
603508.SS
603511.SS
603520.SS
603529.SS
603530.SS
603533.SS
603565.SS
603566.SS
603567.SS
603583.SS
603587.SS
603588.SS
603595.SS
603596.SS
603599.SS
603601.SS
603606.SS
603609.SS
603610.SS
603612.SS
603626.SS
603636.SS
603666.SS
603678.SS
603686.SS
603688.SS
603690.SS
603693.SS
603713.SS
603718.SS
603728.SS
603730.SS
603733.SS
603766.SS
603801.SS
603826.SS
603876.SS
603877.SS
603881.SS
603896.SS
603906.SS
603915.SS
603916.SS
603919.SS
603920.SS
603936.SS
603959.SS
603960.SS
603979.SS
603989.SS
603995.SS
603997.SS
605007.SS
605008.SS
605009.SS
605090.SS
605099.SS
605111.SS
605123.SS
605136.SS
605168.SS
605199.SS
605222.SS
605296.SS
605338.SS
605339.SS
605365.SS
605369.SS
605376.SS
605388.SS
605507.SS
605589.SS
688001.SS
688007.SS
688016.SS
688017.SS
688018.SS
688019.SS
688020.SS
688023.SS
688027.SS
688033.SS
688037.SS
688050.SS
688055.SS
688063.SS
688066.SS
688083.SS
688085.SS
688095.SS
688100.SS
688106.SS
688116.SS
688127.SS
688128.SS
688133.SS
688139.SS
688158.SS
688166.SS
688198.SS
688200.SS
688202.SS
688222.SS
688233.SS
688266.SS
688268.SS
688277.SS
688278.SS
688298.SS
688301.SS
688315.SS
688318.SS
688333.SS
688339.SS
688356.SS
688365.SS
688366.SS
688368.SS
688383.SS
688388.SS
688389.SS
688399.SS
688408.SS
688505.SS
688508.SS
688516.SS
688520.SS
688526.SS
688568.SS
688578.SS
688586.SS
688598.SS
688608.SS
688617.SS
688680.SS
688686.SS
688696.SS
688699.SS
688788.SS
